
================================================================================
СТРАНИЦА 1
================================================================================
DEBUG_CHAR: char=',', x0=318.84, y0=268.76, x1=325.35, y1=294.80, found_y=294.80
DEBUG_CHAR: char=' ', x0=325.35, y0=268.76, x1=331.23, y1=294.80, found_y=294.80
DEBUG_CHAR: char='х', x0=331.23, y0=268.76, x1=342.51, y1=294.80, found_y=294.80
DEBUG_CHAR: char='в', x0=342.51, y0=268.76, x1=354.98, y1=294.80, found_y=294.80
DEBUG_CHAR: char='а', x0=354.98, y0=268.76, x1=367.45, y1=294.80, found_y=294.80
DEBUG_CHAR: char='л', x0=367.45, y0=268.76, x1=380.73, y1=294.80, found_y=294.80
DEBUG_CHAR: char='у', x0=380.73, y0=268.76, x1=392.53, y1=294.80, found_y=294.80
DEBUG_CHAR: char=' ', x0=392.53, y0=268.76, x1=398.42, y1=294.80, found_y=294.80
DEBUG_CHAR: char='п', x0=398.42, y0=268.76, x1=411.98, y1=294.80, found_y=294.80
DEBUG_CHAR: char='о', x0=411.98, y0=268.76, x1=425.70, y1=294.80, found_y=294.80
DEBUG_CHAR: char='ю', x0=425.52, y0=268.76, x1=444.32, y1=294.80, found_y=294.80
DEBUG_CHAR: char='!', x0=444.25, y0=268.76, x1=452.73, y1=294.80, found_y=294.80
DEBUG_CHAR: char=' ', x0=452.86, y0=268.76, x1=458.75, y1=294.80, found_y=294.80
DEBUG_CHAR: char=' ', x0=85.10, y0=295.52, x1=90.99, y1=321.56, found_y=321.56
DEBUG_CHAR: char=' ', x0=85.10, y0=320.96, x1=90.99, y1=347.00, found_y=347.00
DEBUG_CHAR: char=' ', x0=85.10, y0=346.28, x1=90.99, y1=372.32, found_y=372.32
DEBUG_CHAR: char=' ', x0=85.10, y0=371.72, x1=90.99, y1=397.76, found_y=397.76
DEBUG_CHAR: char='H', x0=85.10, y0=394.46, x1=93.58, y1=409.67, found_y=409.67
DEBUG_CHAR: char='7', x0=93.62, y0=399.92, x1=97.87, y1=409.50, found_y=409.67
DEBUG_CHAR: char=' ', x0=97.82, y0=394.46, x1=102.62, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=102.62, y0=394.46, x1=107.41, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=107.41, y0=394.46, x1=112.20, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=112.20, y0=394.46, x1=116.99, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=117.01, y0=394.46, x1=121.80, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=121.80, y0=394.46, x1=126.59, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=126.49, y0=394.46, x1=131.29, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=131.29, y0=394.46, x1=136.08, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=136.08, y0=394.46, x1=140.87, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=140.87, y0=394.46, x1=145.66, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=145.57, y0=394.46, x1=150.36, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=150.36, y0=394.46, x1=155.15, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=155.15, y0=394.46, x1=159.95, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=159.95, y0=394.46, x1=164.74, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=164.65, y0=394.46, x1=169.44, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=169.44, y0=394.46, x1=174.23, y1=409.67, found_y=409.67
DEBUG_CHAR: char='A', x0=174.26, y0=394.46, x1=182.33, y1=409.67, found_y=409.67
DEBUG_CHAR: char='m', x0=182.18, y0=394.46, x1=190.76, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=190.85, y0=394.46, x1=195.64, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=195.64, y0=394.46, x1=200.43, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=200.43, y0=394.46, x1=205.22, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=205.12, y0=394.46, x1=209.92, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=209.92, y0=394.46, x1=214.71, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=214.71, y0=394.46, x1=219.50, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=219.50, y0=394.46, x1=224.29, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=224.31, y0=394.46, x1=229.10, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=228.99, y0=394.46, x1=233.78, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=233.78, y0=394.46, x1=238.58, y1=409.67, found_y=409.67
DEBUG_CHAR: char='D', x0=238.61, y0=394.46, x1=246.58, y1=409.67, found_y=409.67
DEBUG_CHAR: char=' ', x0=246.41, y0=394.46, x1=251.20, y1=409.67, found_y=409.67
DEBUG_CHAR: char='1', x0=85.10, y0=409.30, x1=92.22, y1=423.34, found_y=423.34
DEBUG_CHAR: char='.', x0=92.22, y0=409.30, x1=95.76, y1=423.34, found_y=423.34
DEBUG_CHAR: char=' ', x0=95.76, y0=409.30, x1=98.93, y1=423.34, found_y=423.34
DEBUG_CHAR: char='Б', x0=98.93, y0=409.30, x1=106.49, y1=423.34, found_y=423.34
DEBUG_CHAR: char='л', x0=106.49, y0=409.30, x1=113.65, y1=423.34, found_y=423.34
DEBUG_CHAR: char='а', x0=113.65, y0=409.30, x1=120.37, y1=423.34, found_y=423.34
DEBUG_CHAR: char='г', x0=120.37, y0=409.30, x1=125.23, y1=423.34, found_y=423.34
DEBUG_CHAR: char='о', x0=125.19, y0=409.30, x1=132.59, y1=423.34, found_y=423.34
DEBUG_CHAR: char=' ', x0=132.59, y0=409.30, x1=135.76, y1=423.34, found_y=423.34
DEBUG_CHAR: char='е', x0=135.76, y0=409.30, x1=142.75, y1=423.34, found_y=423.34
DEBUG_CHAR: char='с', x0=142.71, y0=409.30, x1=148.65, y1=423.34, found_y=423.34
DEBUG_CHAR: char='т', x0=148.69, y0=409.30, x1=154.12, y1=423.34, found_y=423.34
DEBUG_CHAR: char='ь', x0=154.12, y0=409.30, x1=160.72, y1=423.34, found_y=423.34
DEBUG_CHAR: char=' ', x0=160.72, y0=409.30, x1=163.90, y1=423.34, found_y=423.34
DEBUG_CHAR: char='с', x0=163.69, y0=409.30, x1=169.62, y1=423.34, found_y=423.34
DEBUG_CHAR: char='л', x0=169.67, y0=409.30, x1=176.83, y1=423.34, found_y=423.34
DEBUG_CHAR: char='а', x0=176.83, y0=409.30, x1=183.55, y1=423.34, found_y=423.34
DEBUG_CHAR: char='в', x0=183.55, y0=409.30, x1=190.28, y1=423.34, found_y=423.34
DEBUG_CHAR: char='и', x0=190.28, y0=409.30, x1=197.87, y1=423.34, found_y=423.34
DEBUG_CHAR: char='т', x0=197.87, y0=409.30, x1=203.31, y1=423.34, found_y=423.34
DEBUG_CHAR: char='ь', x0=203.15, y0=409.30, x1=209.75, y1=423.34, found_y=423.34
DEBUG_CHAR: char=' ', x0=209.75, y0=409.30, x1=212.92, y1=423.34, found_y=423.34
DEBUG_CHAR: char='Г', x0=212.87, y0=409.30, x1=218.91, y1=423.34, found_y=423.34
DEBUG_CHAR: char='о', x0=218.91, y0=409.30, x1=226.30, y1=423.34, found_y=423.34
DEBUG_CHAR: char='с', x0=226.30, y0=409.30, x1=232.24, y1=423.34, found_y=423.34
DEBUG_CHAR: char='п', x0=232.30, y0=409.30, x1=239.61, y1=423.34, found_y=423.34
DEBUG_CHAR: char='о', x0=239.50, y0=409.30, x1=246.90, y1=423.34, found_y=423.34
DEBUG_CHAR: char='д', x0=246.90, y0=409.30, x1=254.74, y1=423.34, found_y=423.34
DEBUG_CHAR: char='а', x0=254.74, y0=409.30, x1=261.46, y1=423.34, found_y=423.34
DEBUG_CHAR: char=' ', x0=261.41, y0=409.30, x1=264.58, y1=423.34, found_y=423.34
DEBUG_CHAR: char=' ', x0=85.10, y0=420.38, x1=89.90, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=89.90, y0=420.38, x1=94.69, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=94.69, y0=420.38, x1=99.48, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=99.48, y0=420.38, x1=104.27, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=104.29, y0=420.38, x1=109.08, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=108.97, y0=420.38, x1=113.76, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=113.76, y0=420.38, x1=118.56, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=118.56, y0=420.38, x1=123.35, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=123.35, y0=420.38, x1=128.14, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=128.05, y0=420.38, x1=132.84, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=132.84, y0=420.38, x1=137.63, y1=435.59, found_y=435.59
DEBUG_CHAR: char='G', x0=137.66, y0=420.38, x1=145.17, y1=435.59, found_y=435.59
DEBUG_CHAR: char='s', x0=145.22, y0=425.84, x1=148.61, y1=435.42, found_y=435.59
DEBUG_CHAR: char='u', x0=148.58, y0=425.84, x1=152.20, y1=435.42, found_y=435.59
DEBUG_CHAR: char='s', x0=152.20, y0=425.84, x1=155.59, y1=435.42, found_y=435.59
DEBUG_CHAR: char='4', x0=155.54, y0=425.84, x1=159.79, y1=435.42, found_y=435.59
DEBUG_CHAR: char=' ', x0=159.74, y0=420.38, x1=164.53, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=164.53, y0=420.38, x1=169.32, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=169.32, y0=420.38, x1=174.11, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=174.11, y0=420.38, x1=178.91, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=178.93, y0=420.38, x1=183.72, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=183.72, y0=420.38, x1=188.51, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=188.51, y0=420.38, x1=193.30, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=193.20, y0=420.38, x1=197.99, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=197.99, y0=420.38, x1=202.79, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=202.79, y0=420.38, x1=207.58, y1=435.59, found_y=435.59
DEBUG_CHAR: char='H', x0=207.53, y0=420.38, x1=216.01, y1=435.59, found_y=435.59
DEBUG_CHAR: char='7', x0=216.05, y0=420.38, x1=222.78, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=222.78, y0=420.38, x1=227.58, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=227.58, y0=420.38, x1=232.37, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=232.37, y0=420.38, x1=237.16, y1=435.59, found_y=435.59
DEBUG_CHAR: char='E', x0=237.17, y0=420.38, x1=244.07, y1=435.59, found_y=435.59
DEBUG_CHAR: char='m', x0=243.89, y0=420.38, x1=252.47, y1=435.59, found_y=435.59
DEBUG_CHAR: char=' ', x0=252.41, y0=420.38, x1=257.20, y1=435.59, found_y=435.59
DEBUG_CHAR: char='И', x0=85.10, y0=435.22, x1=94.12, y1=449.26, found_y=449.26
DEBUG_CHAR: char=' ', x0=94.12, y0=435.22, x1=97.29, y1=449.26, found_y=449.26
DEBUG_CHAR: char='п', x0=97.22, y0=435.22, x1=104.54, y1=449.26, found_y=449.26
DEBUG_CHAR: char='е', x0=104.54, y0=435.22, x1=111.53, y1=449.26, found_y=449.26
DEBUG_CHAR: char='т', x0=111.53, y0=435.22, x1=116.96, y1=449.26, found_y=449.26
DEBUG_CHAR: char='ь', x0=116.90, y0=435.22, x1=123.50, y1=449.26, found_y=449.26
DEBUG_CHAR: char=' ', x0=123.50, y0=435.22, x1=126.68, y1=449.26, found_y=449.26
DEBUG_CHAR: char='и', x0=126.62, y0=435.22, x1=134.22, y1=449.26, found_y=449.26
DEBUG_CHAR: char='м', x0=134.22, y0=435.22, x1=143.71, y1=449.26, found_y=449.26
DEBUG_CHAR: char='е', x0=143.66, y0=435.22, x1=150.66, y1=449.26, found_y=449.26
DEBUG_CHAR: char='н', x0=150.66, y0=435.22, x1=158.17, y1=449.26, found_y=449.26
DEBUG_CHAR: char='и', x0=158.17, y0=435.22, x1=165.76, y1=449.26, found_y=449.26
DEBUG_CHAR: char=' ', x0=165.76, y0=435.22, x1=168.94, y1=449.26, found_y=449.26
DEBUG_CHAR: char='Т', x0=168.87, y0=435.22, x1=175.70, y1=449.26, found_y=449.26
DEBUG_CHAR: char='в', x0=175.70, y0=435.22, x1=182.43, y1=449.26, found_y=449.26
DEBUG_CHAR: char='о', x0=182.43, y0=435.22, x1=189.83, y1=449.26, found_y=449.26
DEBUG_CHAR: char='е', x0=189.83, y0=435.22, x1=196.82, y1=449.26, found_y=449.26
DEBUG_CHAR: char='м', x0=196.82, y0=435.22, x1=206.31, y1=449.26, found_y=449.26
DEBUG_CHAR: char='у', x0=206.18, y0=435.22, x1=212.55, y1=449.26, found_y=449.26
DEBUG_CHAR: char=',', x0=212.55, y0=435.22, x1=216.06, y1=449.26, found_y=449.26
DEBUG_CHAR: char=' ', x0=216.06, y0=435.22, x1=219.23, y1=449.26, found_y=449.26
DEBUG_CHAR: char='С', x0=219.14, y0=435.22, x1=226.63, y1=449.26, found_y=449.26
DEBUG_CHAR: char='п', x0=226.59, y0=435.22, x1=233.90, y1=449.26, found_y=449.26
DEBUG_CHAR: char='а', x0=233.90, y0=435.22, x1=240.63, y1=449.26, found_y=449.26
DEBUG_CHAR: char='с', x0=240.63, y0=435.22, x1=246.56, y1=449.26, found_y=449.26
DEBUG_CHAR: char='и', x0=246.61, y0=435.22, x1=254.20, y1=449.26, found_y=449.26
DEBUG_CHAR: char='т', x0=254.20, y0=435.22, x1=259.64, y1=449.26, found_y=449.26
DEBUG_CHAR: char='е', x0=259.57, y0=435.22, x1=266.56, y1=449.26, found_y=449.26
DEBUG_CHAR: char='л', x0=266.56, y0=435.22, x1=273.72, y1=449.26, found_y=449.26
DEBUG_CHAR: char='ь', x0=273.72, y0=435.22, x1=280.32, y1=449.26, found_y=449.26
DEBUG_CHAR: char=' ', x0=280.25, y0=435.22, x1=283.42, y1=449.26, found_y=449.26
DEBUG_CHAR: char=' ', x0=85.10, y0=448.84, x1=87.35, y1=458.80, found_y=458.80
DEBUG_CHAR: char=' ', x0=85.10, y0=458.65, x1=89.43, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=89.42, y0=458.65, x1=93.75, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=93.74, y0=458.65, x1=98.07, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=98.06, y0=458.65, x1=102.39, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=102.38, y0=458.65, x1=106.71, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=106.70, y0=458.65, x1=111.03, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=111.02, y0=458.65, x1=115.35, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=115.34, y0=458.65, x1=119.67, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=119.66, y0=458.65, x1=123.99, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=123.98, y0=458.65, x1=128.31, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=128.30, y0=458.65, x1=132.63, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=132.73, y0=458.65, x1=137.06, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=137.05, y0=458.65, x1=141.38, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=141.37, y0=458.65, x1=145.70, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=145.69, y0=458.65, x1=150.02, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=150.01, y0=458.65, x1=154.34, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=154.33, y0=458.65, x1=158.66, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=158.65, y0=458.65, x1=162.98, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=163.08, y0=458.65, x1=167.41, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=167.40, y0=458.65, x1=171.73, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=171.72, y0=458.65, x1=176.05, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=176.04, y0=458.65, x1=180.37, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=180.36, y0=458.65, x1=184.69, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=184.68, y0=458.65, x1=189.01, y1=472.37, found_y=472.37
DEBUG_CHAR: char='A', x0=189.05, y0=458.65, x1=196.33, y1=472.37, found_y=472.37
DEBUG_CHAR: char='m', x0=196.37, y0=458.65, x1=204.11, y1=472.37, found_y=472.37
DEBUG_CHAR: char='7', x0=204.29, y0=463.45, x1=208.24, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=208.25, y0=458.65, x1=212.57, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=212.57, y0=458.65, x1=216.89, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=216.89, y0=458.65, x1=221.21, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=221.21, y0=458.65, x1=225.53, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=225.53, y0=458.65, x1=229.85, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=229.85, y0=458.65, x1=234.17, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=234.17, y0=458.65, x1=238.49, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=238.49, y0=458.65, x1=242.81, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=242.81, y0=458.65, x1=247.13, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=247.13, y0=458.65, x1=251.45, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=251.56, y0=458.65, x1=255.88, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=255.88, y0=458.65, x1=260.20, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=260.20, y0=458.65, x1=264.52, y1=472.37, found_y=472.37
DEBUG_CHAR: char='D', x0=264.53, y0=458.65, x1=271.72, y1=472.37, found_y=472.37
DEBUG_CHAR: char=' ', x0=271.85, y0=458.65, x1=276.17, y1=472.37, found_y=472.37
DEBUG_CHAR: char='П', x0=85.10, y0=475.30, x1=93.95, y1=489.34, found_y=489.34
DEBUG_CHAR: char='р', x0=93.95, y0=475.30, x1=101.49, y1=489.34, found_y=489.34
DEBUG_CHAR: char='.', x0=101.53, y0=475.30, x1=105.28, y1=489.34, found_y=489.34
DEBUG_CHAR: char=':', x0=105.28, y0=475.30, x1=109.15, y1=489.34, found_y=489.34
DEBUG_CHAR: char=' ', x0=109.10, y0=475.30, x1=112.27, y1=489.34, found_y=489.34
DEBUG_CHAR: char=' ', x0=112.22, y0=475.30, x1=115.39, y1=489.34, found_y=489.34
DEBUG_CHAR: char='/', x0=115.34, y0=475.30, x1=120.76, y1=489.34, found_y=489.34
DEBUG_CHAR: char='/', x0=120.74, y0=475.30, x1=126.16, y1=489.34, found_y=489.34
DEBUG_CHAR: char=':', x0=126.14, y0=475.30, x1=129.90, y1=489.34, found_y=489.34
DEBUG_CHAR: char='Т', x0=129.86, y0=475.30, x1=136.70, y1=489.34, found_y=489.34
DEBUG_CHAR: char='ы', x0=136.70, y0=475.30, x1=146.05, y1=489.34, found_y=489.34
DEBUG_CHAR: char=' ', x0=146.05, y0=475.30, x1=149.22, y1=489.34, found_y=489.34
DEBUG_CHAR: char='в', x0=149.22, y0=475.30, x1=155.95, y1=489.34, found_y=489.34
DEBUG_CHAR: char='о', x0=155.90, y0=475.30, x1=163.30, y1=489.34, found_y=489.34
DEBUG_CHAR: char='з', x0=163.30, y0=475.30, x1=169.24, y1=489.34, found_y=489.34
DEBUG_CHAR: char='в', x0=169.33, y0=475.30, x1=176.05, y1=489.34, found_y=489.34
DEBUG_CHAR: char='е', x0=176.05, y0=475.30, x1=183.04, y1=489.34, found_y=489.34
DEBUG_CHAR: char='с', x0=183.04, y0=475.30, x1=188.98, y1=489.34, found_y=489.34
DEBUG_CHAR: char='е', x0=188.98, y0=475.30, x1=195.97, y1=489.34, found_y=489.34
DEBUG_CHAR: char='л', x0=195.85, y0=475.30, x1=203.01, y1=489.34, found_y=489.34
DEBUG_CHAR: char='и', x0=202.92, y0=475.30, x1=210.52, y1=489.34, found_y=489.34
DEBUG_CHAR: char='л', x0=210.52, y0=475.30, x1=217.68, y1=489.34, found_y=489.34
DEBUG_CHAR: char=' ', x0=217.68, y0=475.30, x1=220.85, y1=489.34, found_y=489.34
DEBUG_CHAR: char='д', x0=220.81, y0=475.30, x1=228.65, y1=489.34, found_y=489.34
DEBUG_CHAR: char='у', x0=228.65, y0=475.30, x1=235.01, y1=489.34, found_y=489.34
DEBUG_CHAR: char='ш', x0=235.01, y0=475.30, x1=245.24, y1=489.34, found_y=489.34
DEBUG_CHAR: char='у', x0=245.17, y0=475.30, x1=251.53, y1=489.34, found_y=489.34
DEBUG_CHAR: char=' ', x0=251.53, y0=475.30, x1=254.70, y1=489.34, found_y=489.34
DEBUG_CHAR: char='м', x0=254.65, y0=475.30, x1=264.14, y1=489.34, found_y=489.34
DEBUG_CHAR: char='о', x0=264.14, y0=475.30, x1=271.54, y1=489.34, found_y=489.34
DEBUG_CHAR: char='ю', x0=271.54, y0=475.30, x1=281.67, y1=489.34, found_y=489.34
DEBUG_CHAR: char=',', x0=281.67, y0=475.30, x1=285.18, y1=489.34, found_y=489.34
DEBUG_CHAR: char=' ', x0=285.17, y0=475.30, x1=288.34, y1=489.34, found_y=489.34
DEBUG_CHAR: char=' ', x0=85.10, y0=489.61, x1=89.43, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=89.42, y0=489.61, x1=93.75, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=93.74, y0=489.61, x1=98.07, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=98.06, y0=489.61, x1=102.39, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=102.38, y0=489.61, x1=106.71, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=106.70, y0=489.61, x1=111.03, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=111.02, y0=489.61, x1=115.35, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=115.34, y0=489.61, x1=119.67, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=119.66, y0=489.61, x1=123.99, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=123.98, y0=489.61, x1=128.31, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=128.30, y0=489.61, x1=132.63, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=132.73, y0=489.61, x1=137.06, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=137.05, y0=489.61, x1=141.38, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=141.37, y0=489.61, x1=145.70, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=145.69, y0=489.61, x1=150.02, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=150.01, y0=489.61, x1=154.34, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=154.33, y0=489.61, x1=158.66, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=158.65, y0=489.61, x1=162.98, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=163.08, y0=489.61, x1=167.41, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=167.40, y0=489.61, x1=171.73, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=171.72, y0=489.61, x1=176.05, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=176.04, y0=489.61, x1=180.37, y1=503.33, found_y=503.33
DEBUG_CHAR: char='G', x0=180.50, y0=489.61, x1=187.27, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=187.25, y0=489.61, x1=191.57, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=191.57, y0=489.61, x1=195.90, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=195.90, y0=489.61, x1=200.22, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=200.22, y0=489.61, x1=204.54, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=204.64, y0=489.61, x1=208.96, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=208.96, y0=489.61, x1=213.29, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=213.29, y0=489.61, x1=217.61, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=217.61, y0=489.61, x1=221.93, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=221.93, y0=489.61, x1=226.25, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=226.25, y0=489.61, x1=230.58, y1=503.33, found_y=503.33
DEBUG_CHAR: char='H', x0=230.57, y0=489.61, x1=238.22, y1=503.33, found_y=503.33
DEBUG_CHAR: char='7', x0=238.25, y0=494.41, x1=242.20, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=242.21, y0=489.61, x1=246.53, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=246.53, y0=489.61, x1=250.85, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=250.85, y0=489.61, x1=255.17, y1=503.33, found_y=503.33
DEBUG_CHAR: char='E', x0=255.17, y0=489.61, x1=261.39, y1=503.33, found_y=503.33
DEBUG_CHAR: char='m', x0=261.41, y0=489.61, x1=269.15, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=269.33, y0=489.61, x1=273.65, y1=503.33, found_y=503.33
DEBUG_CHAR: char=' ', x0=85.10, y0=506.26, x1=88.28, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=88.22, y0=506.26, x1=91.39, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=91.34, y0=506.26, x1=94.51, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=94.57, y0=506.26, x1=97.74, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=97.68, y0=506.26, x1=100.86, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=100.80, y0=506.26, x1=103.97, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=104.03, y0=506.26, x1=107.20, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=107.15, y0=506.26, x1=110.32, y1=520.30, found_y=520.30
DEBUG_CHAR: char=' ', x0=110.26, y0=506.26, x1=113.44, y1=520.30, found_y=520.30
